job_id,usr_name,job_name,account,group,partition_name,host_name,priority,qos,work_dir,submit_line,nodes_req,cpu_req,gpu_req,mem_req,num_cpu,cpu_alloc,gpu_alloc,mem_alloc,nodelist,node_count,wallclock_req,node_alloc,mem_per_node,mem_per_cpu,ntask,slots,array_job_id,array_pos,freq_req,submit_time,start_time,eligible_time,queue_sec,wait_to_start_sec,submit_dayofweek,submit_month,submit_hour,start_dayofweek,start_month,start_hour,start_year,status
242,user100,TensorFlow_testjob_242,acct10,group05,debug,Hengicluster2025-n006,2758,normal,/home/user100/Hengicluster2025/test_job_000242,sbatch -p debug -N 1 -n 20 TensorFlow_testjob_242.sh,1,32,0,32,26,26,0,26.63,Hengicluster2025-n006,1,7138,1,26.63,1.0243,20,20,0,0,4,1763582700,1763582820,120,120,120,2,11,20,2,11,20,2025,RUNNING
243,user020,ABINIT_testjob_243,acct10,group05,short,Hengicluster2025-n027,8067,high,/home/user020/Hengicluster2025/test_job_000243,sbatch -p short -N 1 -n 24 ABINIT_testjob_243.sh,1,32,0,32,27,27,0,27.14,Hengicluster2025-n027,1,13375,1,27.14,1.0052,24,24,0,0,0,1763583000,1763583120,120,120,120,2,11,20,2,11,20,2025,RUNNING
244,user062,OpenFoam_testjob_244,acct02,group02,medium,Hengicluster2025-n048,6096,high,/home/user062/Hengicluster2025/test_job_000244,sbatch -p medium -N 11 -n 38 OpenFoam_testjob_244.sh,11,88,0,1408,72,72,0,1162.14,"Hengicluster2025-n048,Hengicluster2025-n055,Hengicluster2025-n045,Hengicluster2025-n009,Hengicluster2025-n041,Hengicluster2025-n036,Hengicluster2025-n008,Hengicluster2025-n040,Hengicluster2025-n052,Hengicluster2025-n029,Hengicluster2025-n058",11,7300,11,105.65,16.1408,38,38,240,71,2,1763583300,1763583420,120,120,120,2,11,20,2,11,20,2025,RUNNING
245,user010,NWChem_testjob_245,acct10,group05,debug,Hengicluster2025-n050,3919,normal,/home/user010/Hengicluster2025/test_job_000245,sbatch -p debug -N 2 -n 15 NWChem_testjob_245.sh,2,32,0,64,27,27,0,54.22,"Hengicluster2025-n050,Hengicluster2025-n047",2,5895,2,27.11,2.0083,15,15,0,0,2,1763583600,1763583720,120,120,120,2,11,20,2,11,20,2025,RUNNING
246,user086,ANSYS_testjob_246,acct06,group01,short,Hengicluster2025-n019,4586,high,/home/user086/Hengicluster2025/test_job_000246,sbatch -p short -N 15 -n 91 ANSYS_testjob_246.sh,15,120,0,960,116,116,0,932.46,"Hengicluster2025-n019,Hengicluster2025-n057,Hengicluster2025-n039,Hengicluster2025-n059,Hengicluster2025-n060,Hengicluster2025-n012,Hengicluster2025-n047,Hengicluster2025-n048,Hengicluster2025-n025,Hengicluster2025-n031,Hengicluster2025-n003,Hengicluster2025-n030,Hengicluster2025-n058,Hengicluster2025-n032,Hengicluster2025-n020",15,12092,15,62.16,8.0385,91,91,240,85,2,1763583900,1763584020,120,120,120,2,11,20,2,11,20,2025,RUNNING
247,user046,TensorFlow_testjob_247,acct06,group01,short,Hengicluster2025-n040,2,express,/home/user046/Hengicluster2025/test_job_000247,sbatch -p short -N 13 -n 704 TensorFlow_testjob_247.sh,13,832,0,6656,771,771,0,6171.03,"Hengicluster2025-n040,Hengicluster2025-n047,Hengicluster2025-n051,Hengicluster2025-n034,Hengicluster2025-n009,Hengicluster2025-n045,Hengicluster2025-n006,Hengicluster2025-n018,Hengicluster2025-n043,Hengicluster2025-n057,Hengicluster2025-n005,Hengicluster2025-n022,Hengicluster2025-n024",13,12234,13,474.69,8.0039,704,704,240,44,4,1763584200,1763584320,120,120,120,2,11,20,2,11,20,2025,RUNNING
248,user094,VASP_testjob_248,acct04,group04,medium,Hengicluster2025-n010,9937,normal,/home/user094/Hengicluster2025/test_job_000248,sbatch -p medium -N 3 -n 23 VASP_testjob_248.sh,3,48,0,96,37,37,0,75.25,"Hengicluster2025-n010,Hengicluster2025-n016,Hengicluster2025-n011",3,25200,3,25.08,2.0337,23,23,0,0,0,1763584500,1763584620,120,120,120,2,11,20,2,11,20,2025,RUNNING
249,user026,GROMACS_testjob_249,acct06,group01,short,Hengicluster2025-n054,9101,high,/home/user026/Hengicluster2025/test_job_000249,sbatch -p short -N 12 -n 50 GROMACS_testjob_249.sh,12,96,0,6144,88,88,0,5633.2,"Hengicluster2025-n054,Hengicluster2025-n036,Hengicluster2025-n003,Hengicluster2025-n055,Hengicluster2025-n006,Hengicluster2025-n023,Hengicluster2025-n015,Hengicluster2025-n020,Hengicluster2025-n009,Hengicluster2025-n005,Hengicluster2025-n012,Hengicluster2025-n008",12,11837,12,469.43,64.0136,50,50,0,0,2,1763584800,1763584920,120,120,120,2,11,20,2,11,20,2025,RUNNING
250,user080,WRF_testjob_250,acct10,group05,debug,Hengicluster2025-n007,4468,low,/home/user080/Hengicluster2025/test_job_000250,sbatch -p debug -N 2 -n 9 WRF_testjob_250.sh,2,16,0,1024,14,14,0,943.52,"Hengicluster2025-n007,Hengicluster2025-n060",2,5532,2,471.76,67.3941,9,9,0,0,0,1763585100,1763585220,120,120,120,2,11,20,2,11,20,2025,RUNNING
251,user067,Gaussian_testjob_251,acct07,group02,debug,Hengicluster2025-n029,7064,low,/home/user067/Hengicluster2025/test_job_000251,sbatch -p debug -N 4 -n 104 Gaussian_testjob_251.sh,4,128,0,512,122,122,0,491.65,"Hengicluster2025-n029,Hengicluster2025-n005,Hengicluster2025-n035,Hengicluster2025-n045",4,6790,4,122.91,4.0299,104,104,250,37,4,1763585400,1763585520,120,120,120,2,11,20,2,11,20,2025,RUNNING
252,user005,CP2K_testjob_252,acct05,group05,long,Hengicluster2025-n002,5796,express,/home/user005/Hengicluster2025/test_job_000252,sbatch -p long -N 12 -n 90 CP2K_testjob_252.sh,12,192,0,1536,152,152,0,1217.3,"Hengicluster2025-n002,Hengicluster2025-n051,Hengicluster2025-n057,Hengicluster2025-n016,Hengicluster2025-n023,Hengicluster2025-n038,Hengicluster2025-n018,Hengicluster2025-n012,Hengicluster2025-n019,Hengicluster2025-n045,Hengicluster2025-n044,Hengicluster2025-n053",12,95231,12,101.44,8.0086,90,90,0,0,4,1763585700,1763585820,120,120,120,2,11,20,2,11,20,2025,RUNNING
253,user061,Nektar++_testjob_253,acct01,group01,medium,Hengicluster2025-n024,2759,normal,/home/user061/Hengicluster2025/test_job_000253,sbatch -p medium -N 11 -n 80 Nektar++_testjob_253.sh,11,88,0,2816,84,84,0,2709.45,"Hengicluster2025-n024,Hengicluster2025-n013,Hengicluster2025-n057,Hengicluster2025-n029,Hengicluster2025-n002,Hengicluster2025-n018,Hengicluster2025-n047,Hengicluster2025-n004,Hengicluster2025-n006,Hengicluster2025-n052,Hengicluster2025-n033",11,28889,11,246.31,32.2554,80,80,250,75,4,1763586000,1763586120,120,120,120,2,11,21,2,11,21,2025,RUNNING
254,user035,CP2K_testjob_254,acct05,group05,long,Hengicluster2025-n031,9372,high,/home/user035/Hengicluster2025/test_job_000254,sbatch -p long -N 1 -n 47 CP2K_testjob_254.sh,1,64,0,64,55,55,0,55.32,Hengicluster2025-n031,1,43438,1,55.32,1.0058,47,47,0,0,3,1763586300,1763586420,120,120,120,2,11,21,2,11,21,2025,RUNNING
255,user048,VASP_testjob_255,acct08,group03,debug,Hengicluster2025-n002,6219,low,/home/user048/Hengicluster2025/test_job_000255,sbatch -p debug -N 2 -n 7 VASP_testjob_255.sh,2,16,0,64,12,12,0,50.47,"Hengicluster2025-n002,Hengicluster2025-n042",2,4098,2,25.23,4.2058,7,7,0,0,1,1763586600,1763586720,120,120,120,2,11,21,2,11,21,2025,RUNNING
256,user030,CP2K_testjob_256,acct10,group05,long,Hengicluster2025-n005,1236,express,/home/user030/Hengicluster2025/test_job_000256,sbatch -p long -N 1 -n 43 CP2K_testjob_256.sh,1,64,0,64,58,58,0,58.73,Hengicluster2025-n005,1,65354,1,58.73,1.0126,43,43,0,0,2,1763586900,1763587020,120,120,120,2,11,21,2,11,21,2025,RUNNING
257,user065,Nektar++_testjob_257,acct05,group05,short,Hengicluster2025-n002,9231,express,/home/user065/Hengicluster2025/test_job_000257,sbatch -p short -N 16 -n 69 Nektar++_testjob_257.sh,16,128,0,2048,91,91,0,1468.87,"Hengicluster2025-n002,Hengicluster2025-n056,Hengicluster2025-n011,Hengicluster2025-n015,Hengicluster2025-n022,Hengicluster2025-n007,Hengicluster2025-n036,Hengicluster2025-n035,Hengicluster2025-n044,Hengicluster2025-n003,Hengicluster2025-n047,Hengicluster2025-n058,Hengicluster2025-n026,Hengicluster2025-n038,Hengicluster2025-n049,Hengicluster2025-n005",16,13410,16,91.8,16.1415,69,69,0,0,4,1763587200,1763587320,120,120,120,2,11,21,2,11,21,2025,RUNNING
258,user097,PyTorch_testjob_258,acct07,group02,long,Hengicluster2025-n029,5100,low,/home/user097/Hengicluster2025/test_job_000258,sbatch -p long -N 8 -n 37 PyTorch_testjob_258.sh,8,64,0,1024,56,56,0,899.84,"Hengicluster2025-n029,Hengicluster2025-n050,Hengicluster2025-n001,Hengicluster2025-n020,Hengicluster2025-n002,Hengicluster2025-n040,Hengicluster2025-n034,Hengicluster2025-n047",8,160372,8,112.48,16.0685,37,37,250,21,3,1763587500,1763587620,120,120,120,2,11,21,2,11,21,2025,RUNNING
259,user057,GROMACS_testjob_259,acct07,group02,long,Hengicluster2025-n005,4939,express,/home/user057/Hengicluster2025/test_job_000259,sbatch -p long -N 4 -n 21 GROMACS_testjob_259.sh,4,32,0,1024,30,30,0,989.39,"Hengicluster2025-n005,Hengicluster2025-n011,Hengicluster2025-n026,Hengicluster2025-n037",4,108958,4,247.35,32.9797,21,21,0,0,1,1763587800,1763587920,120,120,120,2,11,21,2,11,21,2025,RUNNING
260,user048,WRF_testjob_260,acct08,group03,debug,Hengicluster2025-n045,2351,high,/home/user048/Hengicluster2025/test_job_000260,sbatch -p debug -N 3 -n 14 WRF_testjob_260.sh,3,24,0,1536,22,22,0,1451.87,"Hengicluster2025-n045,Hengicluster2025-n052,Hengicluster2025-n053",3,4098,3,483.96,65.9941,14,14,0,0,4,1763588100,1763588220,120,120,120,2,11,21,2,11,21,2025,RUNNING
261,user022,Nektar++_testjob_261,acct02,group02,short,Hengicluster2025-n056,6858,normal,/home/user022/Hengicluster2025/test_job_000261,sbatch -p short -N 4 -n 36 Nektar++_testjob_261.sh,4,64,0,256,46,46,0,185.41,"Hengicluster2025-n056,Hengicluster2025-n036,Hengicluster2025-n053,Hengicluster2025-n039",4,12626,4,46.35,4.0306,36,36,0,0,1,1763588400,1763588520,120,120,120,2,11,21,2,11,21,2025,RUNNING
262,user027,Gaussian_testjob_262,acct07,group02,short,Hengicluster2025-n014,4371,low,/home/user027/Hengicluster2025/test_job_000262,sbatch -p short -N 6 -n 121 Gaussian_testjob_262.sh,6,192,0,192,167,167,0,167.15,"Hengicluster2025-n014,Hengicluster2025-n021,Hengicluster2025-n017,Hengicluster2025-n053,Hengicluster2025-n060,Hengicluster2025-n006",6,4907,6,27.86,1.0009,121,121,260,67,1,1763588700,1763588820,120,120,120,2,11,21,2,11,21,2025,RUNNING
263,user092,LAMMPS_testjob_263,acct02,group02,short,Hengicluster2025-n056,5336,high,/home/user092/Hengicluster2025/test_job_000263,sbatch -p short -N 13 -n 59 LAMMPS_testjob_263.sh,13,104,0,832,90,90,0,724.1,"Hengicluster2025-n056,Hengicluster2025-n035,Hengicluster2025-n012,Hengicluster2025-n005,Hengicluster2025-n046,Hengicluster2025-n041,Hengicluster2025-n032,Hengicluster2025-n034,Hengicluster2025-n009,Hengicluster2025-n026,Hengicluster2025-n021,Hengicluster2025-n013,Hengicluster2025-n022",13,9489,13,55.7,8.0456,59,59,0,0,2,1763589000,1763589120,120,120,120,2,11,21,2,11,21,2025,RUNNING
264,user079,ANSYS_testjob_264,acct09,group04,medium,Hengicluster2025-n010,7868,low,/home/user079/Hengicluster2025/test_job_000264,sbatch -p medium -N 15 -n 138 ANSYS_testjob_264.sh,15,240,0,7680,237,237,0,7611.04,"Hengicluster2025-n010,Hengicluster2025-n055,Hengicluster2025-n013,Hengicluster2025-n029,Hengicluster2025-n039,Hengicluster2025-n051,Hengicluster2025-n057,Hengicluster2025-n012,Hengicluster2025-n056,Hengicluster2025-n009,Hengicluster2025-n028,Hengicluster2025-n060,Hengicluster2025-n045,Hengicluster2025-n019,Hengicluster2025-n035",15,19930,15,507.4,32.1141,138,138,0,0,2,1763589300,1763589420,120,120,120,2,11,21,2,11,21,2025,RUNNING
265,user077,Gaussian_testjob_265,acct07,group02,short,Hengicluster2025-n022,8068,low,/home/user077/Hengicluster2025/test_job_000265,sbatch -p short -N 16 -n 127 Gaussian_testjob_265.sh,16,256,0,4096,254,254,0,4075.4,"Hengicluster2025-n022,Hengicluster2025-n016,Hengicluster2025-n059,Hengicluster2025-n020,Hengicluster2025-n047,Hengicluster2025-n024,Hengicluster2025-n023,Hengicluster2025-n043,Hengicluster2025-n042,Hengicluster2025-n026,Hengicluster2025-n041,Hengicluster2025-n011,Hengicluster2025-n031,Hengicluster2025-n007,Hengicluster2025-n003,Hengicluster2025-n005",16,13340,16,254.71,16.0449,127,127,0,0,1,1763589600,1763589720,120,120,120,2,11,22,2,11,22,2025,RUNNING
266,user096,WRF_testjob_266,acct06,group01,medium,Hengicluster2025-n042,2479,high,/home/user096/Hengicluster2025/test_job_000266,sbatch -p medium -N 9 -n 127 WRF_testjob_266.sh,9,144,0,1152,141,141,0,1133.3,"Hengicluster2025-n042,Hengicluster2025-n028,Hengicluster2025-n021,Hengicluster2025-n050,Hengicluster2025-n054,Hengicluster2025-n038,Hengicluster2025-n046,Hengicluster2025-n024,Hengicluster2025-n058",9,16144,9,125.92,8.0376,127,127,260,38,3,1763589900,1763590020,120,120,120,2,11,22,2,11,22,2025,RUNNING
267,user021,QuantumESPRESSO_testjob_267,acct01,group01,medium,Hengicluster2025-n021,6841,normal,/home/user021/Hengicluster2025/test_job_000267,sbatch -p medium -N 11 -n 114 QuantumESPRESSO_testjob_267.sh,11,176,0,5632,123,123,0,3960.75,"Hengicluster2025-n021,Hengicluster2025-n052,Hengicluster2025-n024,Hengicluster2025-n054,Hengicluster2025-n060,Hengicluster2025-n039,Hengicluster2025-n002,Hengicluster2025-n043,Hengicluster2025-n053,Hengicluster2025-n032,Hengicluster2025-n013",11,43041,11,360.07,32.2012,114,114,0,0,1,1763590200,1763590320,120,120,120,2,11,22,2,11,22,2025,RUNNING
268,user038,ABINIT_testjob_268,acct08,group03,medium,Hengicluster2025-n035,7504,express,/home/user038/Hengicluster2025/test_job_000268,sbatch -p medium -N 11 -n 138 ABINIT_testjob_268.sh,11,176,0,352,158,158,0,316.73,"Hengicluster2025-n035,Hengicluster2025-n028,Hengicluster2025-n011,Hengicluster2025-n018,Hengicluster2025-n056,Hengicluster2025-n051,Hengicluster2025-n044,Hengicluster2025-n009,Hengicluster2025-n012,Hengicluster2025-n020,Hengicluster2025-n060",11,22629,11,28.79,2.0046,138,138,260,95,2,1763590500,1763590620,120,120,120,2,11,22,2,11,22,2025,RUNNING
269,user056,WRF_testjob_269,acct06,group01,long,Hengicluster2025-n009,4563,express,/home/user056/Hengicluster2025/test_job_000269,sbatch -p long -N 13 -n 43 WRF_testjob_269.sh,13,104,0,6656,79,79,0,5118.9,"Hengicluster2025-n009,Hengicluster2025-n018,Hengicluster2025-n060,Hengicluster2025-n012,Hengicluster2025-n019,Hengicluster2025-n058,Hengicluster2025-n053,Hengicluster2025-n030,Hengicluster2025-n055,Hengicluster2025-n033,Hengicluster2025-n001,Hengicluster2025-n040,Hengicluster2025-n039",13,84450,13,393.76,64.7962,43,43,0,0,4,1763590800,1763590920,120,120,120,2,11,22,2,11,22,2025,RUNNING
270,user009,TensorFlow_testjob_270,acct09,group04,long,Hengicluster2025-n034,9206,low,/home/user009/Hengicluster2025/test_job_000270,sbatch -p long -N 14 -n 202 TensorFlow_testjob_270.sh,14,224,0,448,211,211,0,422.02,"Hengicluster2025-n034,Hengicluster2025-n058,Hengicluster2025-n055,Hengicluster2025-n049,Hengicluster2025-n017,Hengicluster2025-n059,Hengicluster2025-n004,Hengicluster2025-n025,Hengicluster2025-n041,Hengicluster2025-n020,Hengicluster2025-n030,Hengicluster2025-n001,Hengicluster2025-n039,Hengicluster2025-n050",14,99326,14,30.14,2.0001,202,202,270,15,3,1763591100,1763591220,120,120,120,2,11,22,2,11,22,2025,RUNNING
271,user009,VASP_testjob_271,acct09,group04,long,Hengicluster2025-n018,4188,low,/home/user009/Hengicluster2025/test_job_000271,sbatch -p long -N 3 -n 58 VASP_testjob_271.sh,3,96,0,768,67,67,0,537.82,"Hengicluster2025-n018,Hengicluster2025-n059,Hengicluster2025-n022",3,21635,3,179.27,8.0271,58,58,270,70,3,1763591400,1763591520,120,120,120,2,11,22,2,11,22,2025,RUNNING
272,user012,Nektar++_testjob_272,acct02,group02,medium,Hengicluster2025-n035,3048,high,/home/user012/Hengicluster2025/test_job_000272,sbatch -p medium -N 3 -n 60 Nektar++_testjob_272.sh,3,96,0,768,73,73,0,591.06,"Hengicluster2025-n035,Hengicluster2025-n001,Hengicluster2025-n007",3,34775,3,197.02,8.0967,60,60,0,0,4,1763591700,1763591820,120,120,120,2,11,22,2,11,22,2025,RUNNING
273,user053,ABINIT_testjob_273,acct03,group03,medium,Hengicluster2025-n041,1429,high,/home/user053/Hengicluster2025/test_job_000273,sbatch -p medium -N 7 -n 261 ABINIT_testjob_273.sh,7,448,0,3584,388,388,0,3106.61,"Hengicluster2025-n041,Hengicluster2025-n025,Hengicluster2025-n030,Hengicluster2025-n060,Hengicluster2025-n003,Hengicluster2025-n038,Hengicluster2025-n033",7,12031,7,443.8,8.0067,261,261,270,18,3,1763592000,1763592120,120,120,120,2,11,22,2,11,22,2025,RUNNING
274,user087,QuantumESPRESSO_testjob_274,acct07,group02,medium,Hengicluster2025-n027,5169,low,/home/user087/Hengicluster2025/test_job_000274,sbatch -p medium -N 5 -n 79 QuantumESPRESSO_testjob_274.sh,5,160,0,320,115,115,0,230.19,"Hengicluster2025-n027,Hengicluster2025-n005,Hengicluster2025-n060,Hengicluster2025-n045,Hengicluster2025-n017",5,32615,5,46.04,2.0017,79,79,0,0,3,1763592300,1763592420,120,120,120,2,11,22,2,11,22,2025,RUNNING
275,user071,Nektar++_testjob_275,acct01,group01,long,Hengicluster2025-n009,1088,high,/home/user071/Hengicluster2025/test_job_000275,sbatch -p long -N 10 -n 90 Nektar++_testjob_275.sh,10,160,0,1280,157,157,0,1261.15,"Hengicluster2025-n009,Hengicluster2025-n046,Hengicluster2025-n056,Hengicluster2025-n057,Hengicluster2025-n023,Hengicluster2025-n019,Hengicluster2025-n001,Hengicluster2025-n014,Hengicluster2025-n039,Hengicluster2025-n002",10,18917,10,126.11,8.0328,90,90,0,0,3,1763592600,1763592720,120,120,120,2,11,22,2,11,22,2025,RUNNING
276,user013,Gaussian_testjob_276,acct03,group03,medium,Hengicluster2025-n017,1722,low,/home/user013/Hengicluster2025/test_job_000276,sbatch -p medium -N 10 -n 439 Gaussian_testjob_276.sh,10,640,0,1280,454,454,0,909.52,"Hengicluster2025-n017,Hengicluster2025-n040,Hengicluster2025-n025,Hengicluster2025-n007,Hengicluster2025-n047,Hengicluster2025-n030,Hengicluster2025-n026,Hengicluster2025-n018,Hengicluster2025-n002,Hengicluster2025-n010",10,27752,10,90.95,2.0034,439,439,0,0,2,1763592900,1763593020,120,120,120,2,11,22,2,11,22,2025,RUNNING
277,user079,CP2K_testjob_277,acct09,group04,short,Hengicluster2025-n004,9850,normal,/home/user079/Hengicluster2025/test_job_000277,sbatch -p short -N 8 -n 201 CP2K_testjob_277.sh,8,256,0,512,228,228,0,457.91,"Hengicluster2025-n004,Hengicluster2025-n048,Hengicluster2025-n037,Hengicluster2025-n022,Hengicluster2025-n006,Hengicluster2025-n007,Hengicluster2025-n050,Hengicluster2025-n020",8,7817,8,57.24,2.0084,201,201,270,70,4,1763593200,1763593320,120,120,120,2,11,23,2,11,23,2025,RUNNING
278,user002,Gaussian_testjob_278,acct02,group02,long,Hengicluster2025-n013,9979,low,/home/user002/Hengicluster2025/test_job_000278,sbatch -p long -N 5 -n 209 Gaussian_testjob_278.sh,5,320,0,1280,316,316,0,1267.14,"Hengicluster2025-n013,Hengicluster2025-n030,Hengicluster2025-n049,Hengicluster2025-n001,Hengicluster2025-n026",5,32586,5,253.43,4.0099,209,209,0,0,1,1763593500,1763593620,120,120,120,2,11,23,2,11,23,2025,RUNNING
279,user090,NAMD_testjob_279,acct10,group05,medium,Hengicluster2025-n016,1336,normal,/home/user090/Hengicluster2025/test_job_000279,sbatch -p medium -N 11 -n 143 NAMD_testjob_279.sh,11,176,0,5632,172,172,0,5526.44,"Hengicluster2025-n016,Hengicluster2025-n014,Hengicluster2025-n060,Hengicluster2025-n034,Hengicluster2025-n041,Hengicluster2025-n048,Hengicluster2025-n011,Hengicluster2025-n024,Hengicluster2025-n036,Hengicluster2025-n039,Hengicluster2025-n032",11,17971,11,502.4,32.1304,143,143,270,73,0,1763593800,1763593920,120,120,120,2,11,23,2,11,23,2025,RUNNING
280,user055,PyTorch_testjob_280,acct05,group05,medium,Hengicluster2025-n020,313,express,/home/user055/Hengicluster2025/test_job_000280,sbatch -p medium -N 6 -n 24 PyTorch_testjob_280.sh,6,48,0,768,37,37,0,594.41,"Hengicluster2025-n020,Hengicluster2025-n049,Hengicluster2025-n014,Hengicluster2025-n037,Hengicluster2025-n015,Hengicluster2025-n046",6,29313,6,99.07,16.0651,24,24,0,0,1,1763594100,1763594220,120,120,120,2,11,23,2,11,23,2025,RUNNING
281,user048,Gaussian_testjob_281,acct08,group03,medium,Hengicluster2025-n020,2005,high,/home/user048/Hengicluster2025/test_job_000281,sbatch -p medium -N 3 -n 114 Gaussian_testjob_281.sh,3,192,0,96,160,160,0,80.18,"Hengicluster2025-n020,Hengicluster2025-n007,Hengicluster2025-n060",3,28438,3,26.73,0.5011,114,114,0,0,3,1763594400,1763594520,120,120,120,2,11,23,2,11,23,2025,RUNNING
282,user025,LAMMPS_testjob_282,acct05,group05,medium,Hengicluster2025-n028,4851,express,/home/user025/Hengicluster2025/test_job_000282,sbatch -p medium -N 15 -n 506 LAMMPS_testjob_282.sh,15,960,0,3840,731,731,0,2925.45,"Hengicluster2025-n028,Hengicluster2025-n059,Hengicluster2025-n040,Hengicluster2025-n016,Hengicluster2025-n056,Hengicluster2025-n045,Hengicluster2025-n052,Hengicluster2025-n057,Hengicluster2025-n017,Hengicluster2025-n044,Hengicluster2025-n046,Hengicluster2025-n051,Hengicluster2025-n022,Hengicluster2025-n033,Hengicluster2025-n023",15,9142,15,195.03,4.002,506,506,0,0,1,1763594700,1763594820,120,120,120,2,11,23,2,11,23,2025,RUNNING
283,user015,Gaussian_testjob_283,acct05,group05,short,Hengicluster2025-n052,482,normal,/home/user015/Hengicluster2025/test_job_000283,sbatch -p short -N 2 -n 7 Gaussian_testjob_283.sh,2,16,0,256,12,12,0,204.36,"Hengicluster2025-n052,Hengicluster2025-n040",2,4524,2,102.18,17.0303,7,7,0,0,0,1763595000,1763595120,120,120,120,2,11,23,2,11,23,2025,RUNNING
284,user069,LAMMPS_testjob_284,acct09,group04,medium,Hengicluster2025-n025,6889,express,/home/user069/Hengicluster2025/test_job_000284,sbatch -p medium -N 12 -n 348 LAMMPS_testjob_284.sh,12,768,0,768,587,587,0,587.03,"Hengicluster2025-n025,Hengicluster2025-n040,Hengicluster2025-n010,Hengicluster2025-n016,Hengicluster2025-n002,Hengicluster2025-n034,Hengicluster2025-n011,Hengicluster2025-n032,Hengicluster2025-n039,Hengicluster2025-n026,Hengicluster2025-n024,Hengicluster2025-n001",12,27387,12,48.92,1.0,348,348,0,0,3,1763595300,1763595420,120,120,120,2,11,23,2,11,23,2025,RUNNING
285,user026,NAMD_testjob_285,acct06,group01,debug,Hengicluster2025-n019,9992,high,/home/user026/Hengicluster2025/test_job_000285,sbatch -p debug -N 3 -n 83 NAMD_testjob_285.sh,3,192,0,384,151,151,0,303.04,"Hengicluster2025-n019,Hengicluster2025-n016,Hengicluster2025-n050",3,3547,3,101.01,2.0069,83,83,0,0,2,1763595600,1763595720,120,120,120,2,11,23,2,11,23,2025,RUNNING
286,user050,OpenFoam_testjob_286,acct10,group05,long,Hengicluster2025-n058,3500,normal,/home/user050/Hengicluster2025/test_job_000286,sbatch -p long -N 2 -n 77 OpenFoam_testjob_286.sh,2,128,0,512,117,117,0,469.78,"Hengicluster2025-n058,Hengicluster2025-n027",2,28144,2,234.89,4.0152,77,77,0,0,2,1763595900,1763596020,120,120,120,2,11,23,2,11,23,2025,RUNNING
287,user068,WRF_testjob_287,acct08,group03,medium,Hengicluster2025-n037,4890,low,/home/user068/Hengicluster2025/test_job_000287,sbatch -p medium -N 15 -n 455 WRF_testjob_287.sh,15,960,0,3840,906,906,0,3625.41,"Hengicluster2025-n037,Hengicluster2025-n026,Hengicluster2025-n032,Hengicluster2025-n059,Hengicluster2025-n013,Hengicluster2025-n035,Hengicluster2025-n043,Hengicluster2025-n021,Hengicluster2025-n020,Hengicluster2025-n058,Hengicluster2025-n011,Hengicluster2025-n042,Hengicluster2025-n044,Hengicluster2025-n060,Hengicluster2025-n029",15,7643,15,241.69,4.0016,455,455,280,48,0,1763596200,1763596320,120,120,120,2,11,23,2,11,23,2025,RUNNING
288,user045,GROMACS_testjob_288,acct05,group05,long,Hengicluster2025-n005,7774,express,/home/user045/Hengicluster2025/test_job_000288,sbatch -p long -N 8 -n 352 GROMACS_testjob_288.sh,8,512,0,2048,413,413,0,1654.62,"Hengicluster2025-n005,Hengicluster2025-n041,Hengicluster2025-n038,Hengicluster2025-n011,Hengicluster2025-n002,Hengicluster2025-n008,Hengicluster2025-n035,Hengicluster2025-n014",8,134380,8,206.83,4.0063,352,352,0,0,2,1763596500,1763596620,120,120,120,2,11,23,2,11,23,2025,RUNNING
289,user076,NAMD_testjob_289,acct06,group01,long,Hengicluster2025-n044,7550,high,/home/user076/Hengicluster2025/test_job_000289,sbatch -p long -N 12 -n 260 NAMD_testjob_289.sh,12,384,0,3072,370,370,0,2963.18,"Hengicluster2025-n044,Hengicluster2025-n056,Hengicluster2025-n004,Hengicluster2025-n015,Hengicluster2025-n002,Hengicluster2025-n014,Hengicluster2025-n030,Hengicluster2025-n029,Hengicluster2025-n010,Hengicluster2025-n016,Hengicluster2025-n053,Hengicluster2025-n026",12,57994,12,246.93,8.0086,260,260,0,0,2,1763596800,1763596920,120,120,120,3,11,0,3,11,0,2025,RUNNING
290,user068,Nektar++_testjob_290,acct08,group03,long,Hengicluster2025-n045,389,high,/home/user068/Hengicluster2025/test_job_000290,sbatch -p long -N 6 -n 96 Nektar++_testjob_290.sh,6,192,0,192,138,138,0,138.89,"Hengicluster2025-n045,Hengicluster2025-n029,Hengicluster2025-n023,Hengicluster2025-n027,Hengicluster2025-n041,Hengicluster2025-n056",6,153772,6,23.15,1.0065,96,96,0,0,1,1763597100,1763597220,120,120,120,3,11,0,3,11,0,2025,RUNNING
291,user061,LAMMPS_testjob_291,acct01,group01,long,Hengicluster2025-n022,9828,normal,/home/user061/Hengicluster2025/test_job_000291,sbatch -p long -N 10 -n 243 LAMMPS_testjob_291.sh,10,640,0,640,452,452,0,452.24,"Hengicluster2025-n022,Hengicluster2025-n029,Hengicluster2025-n052,Hengicluster2025-n041,Hengicluster2025-n037,Hengicluster2025-n014,Hengicluster2025-n030,Hengicluster2025-n028,Hengicluster2025-n050,Hengicluster2025-n054",10,100573,10,45.22,1.0005,243,243,290,11,3,1763597400,1763597520,120,120,120,3,11,0,3,11,0,2025,RUNNING
